exit,fitness,n_valid,pf_is,pf_oos,mk_oos_z2
Ret_96,65.375,6,1.0956386805315725,1.4518776542133356,87.9
Ret_96,69.5,6,1.2241345473458132,1.2719504099120806,23.599999999999998
Ret_96,23.5,6,1.1179696684400218,1.4604072972436253,60.9
Ret_72,22.75,6,1.1018356180376139,1.2452802411965813,30.599999999999998
Ret_96,36.0,6,1.1681299595430779,1.4282204979924906,47.699999999999996
Ret_96,0.0,6,1.04779055103203,1.5020468293085987,95.89999999999999
Ret_96,8.5,6,1.0693664232237428,1.420123294033212,52.800000000000004
Ret_96,0.0,6,1.037972595713318,1.336029841361281,9.1
Ret_96,5.25,6,1.0416994710197667,1.444870326210476,92.4
Ret_96,0.0,6,1.0606772298590021,1.4467270442721938,64.7
Ret_96,0.0,6,1.0927749081077238,1.4049855491027676,25.7
Ret_96,29.25,6,1.077150867856744,1.4283398442526682,46.300000000000004
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,31.2
Ret_72,69.625,6,1.1683382281888943,1.3264999143351262,44.6
Ret_72,6.625,6,1.0456213579102238,1.2987677287990393,28.1
Ret_96,0.0,6,1.110017217341205,1.3885463683387427,38.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.699999999999996
Ret_96,0.0,6,1.0899816661232362,1.36813186686469,12.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.5
Ret_96,21.875,6,1.0732510157437047,1.3185918503001453,2.1999999999999997
Ret_96,38.25,5,1.122346407492806,1.4465459573282524,52.5
Ret_96,0.0,6,1.0838054615634902,1.3434458390328314,1.5
Ret_72,0.0,6,1.0678371493516752,1.418548462904602,70.6
Ret_72,62.625,6,1.1720678987754887,1.6282408318543757,96.8
Ret_96,0.0,6,1.0392788514498763,1.4130680581576718,44.2
Ret_96,38.75,6,1.1235875808862776,1.4740825148767358,79.7
Ret_96,42.5,6,1.1551981482171718,1.3259425685291024,24.4
Ret_96,69.5,6,1.0805770514989002,1.324827992579624,2.3
Ret_96,0.0,6,1.0608897260620478,1.3867718465910632,27.500000000000004
Ret_96,0.0,6,1.0527569402849513,1.3584153062885194,14.000000000000002
Ret_96,0.0,6,1.096028079887211,1.406468176434724,54.1
Ret_96,20.75,6,1.1030921561344522,1.3575453432121949,24.6
Ret_96,49.625,6,1.073228447307482,1.425084553047432,44.7
Ret_96,0.0,6,1.095144073563299,1.320826930897743,0.0
Ret_96,0.0,6,1.071530875224707,1.3174654257501563,5.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,31.0
Ret_72,50.375,6,1.123304053023995,1.5590520037357807,86.0
Ret_96,0.0,6,1.0932742334114676,1.4653656960402566,82.39999999999999
Ret_96,0.0,6,1.0491727104062238,1.3527443370564765,23.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.1
Ret_72,75.375,6,1.2677596843086802,1.1576755405770773,18.2
Ret_96,0.0,6,1.0845308316927247,1.4113784867339079,31.4
Ret_96,0.0,6,1.086785751050343,1.278032265057972,9.5
Ret_96,0.0,6,1.0505948126998403,1.3559360502880204,1.5
Ret_96,59.125,6,1.2058346990395155,1.4381669899756482,60.3
Ret_96,38.0,6,1.0885601671269904,1.357803631134887,10.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.699999999999996
Ret_48,76.375,6,1.1578846363696609,1.4050194383726975,79.5
Ret_96,0.0,6,1.0740438457228498,1.373359255732521,16.2
Ret_96,0.0,6,1.041804646358084,1.422029982910295,58.8
Ret_96,0.0,6,1.0945207863277322,1.3755317093666137,23.3
Ret_72,26.125,6,1.099496862188345,1.2520754630212254,1.7999999999999998
SINTETICA_REVERSE,94.875,6,1.1379623354984036,0.794230902326974,19.400000000000002
Ret_12,40.25,4,1.0578107261478225,1.164762670836555,85.7
Ret_96,28.499999999999996,6,1.0893985307976695,1.527748349531915,73.8
Ret_96,23.375,6,1.1039772546566773,1.2745160230836585,17.0
SINTETICA_REVERSE,35.375,6,1.0670366255233172,1.2742876619492014,79.3
Ret_96,39.0,6,1.101433753784351,1.4634936051369858,72.2
Ret_96,32.125,6,1.1219060804791496,1.3148591832842491,29.2
Ret_96,23.75,6,1.0925575128057157,1.3175216770565195,0.3
SINTETICA_REVERSE,42.5,6,1.154394214549537,1.607777172936615,96.7
Ret_96,0.0,6,1.037786753010133,1.3803795877781824,17.1
Ret_96,56.375,6,1.0795364740997897,1.3888829423356501,33.800000000000004
Ret_72,0.0,5,1.1184611503634607,1.218970074644647,17.599999999999998
Ret_96,29.125,6,1.109660818918233,1.294820517639878,14.299999999999999
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.4
Ret_96,42.625,6,1.080074459533793,1.5154345975230088,90.7
Ret_72,80.25,6,1.245841509216723,1.441329486488837,70.5
Ret_72,84.25,6,1.3545628534506597,1.4962579873250004,70.0
Ret_72,81.625,4,1.0687969049331338,1.065956059221836,6.4
Ret_96,46.25,6,1.059335257570247,1.8904370150554974,94.69999999999999
Ret_96,0.0,6,1.0562783017825221,1.4019632276860037,36.9
Ret_96,18.25,6,1.080193096385475,1.3939982202544572,14.7
Ret_72,37.5,6,1.0716987029354537,1.3795597269119049,66.60000000000001
Ret_96,16.5,6,1.05708756046657,1.4174051873713807,58.699999999999996
Ret_72,83.25,6,1.2272897344956506,1.2615553407025974,31.0
Ret_96,59.5,6,1.1713474015275633,1.3879041994860204,45.6
Ret_96,32.875,6,1.1276904168905966,1.3322208076422364,33.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.2
Ret_96,0.0,6,1.0514158436551446,1.4689499777815207,62.0
Ret_96,28.000000000000004,6,1.0592361178165597,1.6634995543810145,90.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,31.3
Ret_96,51.875,6,1.1816234395371998,1.4284743944481066,64.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.4
Ret_96,45.625,6,1.1201830530778845,1.5145231485491677,78.10000000000001
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.900000000000006
Ret_96,24.625,6,1.093410855511595,1.4615020946129922,72.39999999999999
Ret_72,78.875,6,1.2075799758276788,1.2305842149118706,26.1
Ret_96,0.0,6,1.0709514744567177,1.4084091494272526,42.4
Ret_96,74.125,6,1.1545255267800267,1.4421720384592933,59.699999999999996
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.099999999999994
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.699999999999996
Ret_96,0.0,6,1.0849705569801529,1.399593029217818,22.400000000000002
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,38.4
Ret_96,0.0,6,1.078591480842071,1.3091857021132594,14.7
Ret_96,0.0,6,1.0706817158157875,1.3130074304706756,12.7
Ret_96,69.5,5,1.1372015774177324,1.3855578430602207,45.4
Ret_96,0.0,6,1.1171079205579602,1.33188352931691,9.700000000000001
Ret_96,0.0,6,1.0646837923951102,1.3305534998141566,1.5
Ret_96,69.75,6,1.1689906049478962,1.2758746533686474,18.099999999999998
Ret_96,42.125,6,1.1670327879527698,1.495237746346072,74.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.9
Ret_96,36.625,6,1.0852805941540273,1.334956323474794,28.4
Ret_96,0.0,6,1.0971431032986856,1.2397618352792426,13.900000000000002
Ret_96,38.75,6,1.135458113148577,1.3935855536940511,38.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.2
Ret_96,8.75,6,1.109541398098774,1.2925124914163655,0.4
Ret_72,0.0,6,1.0482000124194526,1.2941536767745196,4.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,32.1
Ret_96,78.875,6,1.2922135323647057,1.5631806729948396,83.3
Ret_96,0.0,6,1.1126201949116603,1.5216884807422952,72.5
Ret_96,34.125,6,1.1014577767171472,1.280457609630003,22.7
Ret_96,0.0,6,1.0405997010337138,1.3824320162369996,22.6
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.900000000000006
Ret_96,31.5,6,1.0527249364650713,1.2207257773238345,9.6
Ret_96,27.375,6,1.1187857634558274,1.4822208688199572,71.39999999999999
Ret_72,29.625,6,1.046851793831382,1.3217248438135845,37.6
Ret_96,0.0,6,1.0962933321695487,1.4561171974747305,66.3
Ret_96,0.0,6,1.0998069229977605,1.3995856479190598,31.8
Ret_96,0.0,6,1.082958991955752,1.4538635002374218,48.1
Ret_96,31.25,6,1.075609278664049,1.349482723421092,3.3000000000000003
Ret_72,22.5,6,1.116137131738786,1.337794372842579,47.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.5
Ret_72,77.0,6,1.079299454881472,1.257782922250557,17.5
Ret_96,0.0,6,1.096982853235631,1.4678265808074267,72.39999999999999
Ret_96,0.0,6,1.0754039264279207,1.3378029386699273,18.4
Ret_96,70.5,6,1.22579745073511,1.1843080802153134,8.5
Ret_96,31.25,6,1.0947402501541086,1.2463169964975123,0.1
Ret_96,57.125,6,1.124473853314183,1.373068414582239,32.5
Ret_96,3.875,6,1.0557128125222315,1.3762176306442844,38.800000000000004
Ret_96,0.0,6,1.0810013460458128,1.3733832880290375,15.9
Ret_96,25.124999999999996,6,1.0658474753806964,1.3604827015912713,24.0
Ret_96,25.5,6,1.0886546792783995,1.4187209359859598,52.400000000000006
Ret_96,26.25,6,1.0639197829344909,1.3798005548790118,27.6
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.9
Ret_96,27.625,6,1.0625128824626275,1.4297979165465895,45.5
Ret_96,0.0,6,1.0706817158157875,1.3130074304706756,14.099999999999998
Ret_96,0.0,6,1.0530895798291382,1.4296275687140703,72.5
Ret_72,29.375,6,1.1947149351847588,1.4202654586298973,59.8
Ret_96,33.125,6,1.1647462623104867,1.4908010648651684,58.8
Ret_96,16.125,6,1.05708756046657,1.4954879268801473,81.89999999999999
Ret_72,26.0,6,1.0775508022819054,1.1465538822482995,7.3999999999999995
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_96,0.0,6,1.0389715876500525,1.2343709494721797,14.2
Ret_72,51.75,6,1.0697573362352273,1.3482494232015019,49.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.1
Ret_72,68.25,6,1.14915960081858,1.3548178762769825,61.3
Ret_96,23.875,6,1.0818077239283435,1.4373544745909002,43.5
Ret_96,0.0,6,1.0966590628874606,1.491192925632856,84.2
Ret_72,37.25,6,1.160886215676287,1.5137293203451927,83.2
Ret_96,11.5,6,1.0737084162148824,1.3588971918844095,15.6
Ret_96,12.0,6,1.06176275531712,1.3583171673095564,26.6
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.2
Ret_96,30.0,6,1.0735582645589274,1.2929022853644998,11.700000000000001
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.5
Ret_96,17.5,6,1.0919197842072075,1.4492860763007418,54.900000000000006
Ret_96,44.375,6,1.070418683375032,1.5139080196938928,83.1
Ret_72,77.0,6,1.1389470158354968,1.5559208857816278,87.7
Ret_96,31.874999999999996,6,1.0620487288542113,1.4344550053370575,61.1
Ret_48,0.0,6,1.064415936287667,0.8618985004793415,5.4
Ret_96,0.0,6,1.0667829310767443,1.359074226811908,7.7
Ret_96,0.0,6,1.0839046180363272,1.3550060690178605,19.400000000000002
Ret_72,0.0,6,1.0570472073856902,1.2793439058729223,0.4
Ret_96,75.75,6,1.1827288873583996,1.6449222667496992,58.9
Ret_96,70.0,6,1.147780699053031,1.3985114862740318,40.5
Ret_96,0.0,6,1.0911393125731577,1.4427821983359366,70.89999999999999
Ret_72,29.75,6,1.0523002867876754,1.4690434623912245,97.8
Ret_96,0.5,6,1.0450362086636156,1.7023414830383008,94.19999999999999
Ret_96,50.25,6,1.0797480607111498,1.4790206847005958,83.7
Ret_96,57.75,6,1.1615785544006343,1.2837633677372473,28.000000000000004
Ret_72,0.0,5,1.1010843894308806,1.330205604962502,45.1
Ret_96,29.75,6,1.1525274822613647,1.379996610147004,11.899999999999999
Ret_96,39.875,6,1.0709263088842336,1.5339680424704263,75.2
Ret_96,0.0,6,1.051651847492069,1.279657488322515,0.0
Ret_96,62.25,6,1.0466649432802917,1.2917639263177898,15.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.0
Ret_96,33.125,6,1.1005330116407288,1.6017055433246674,83.39999999999999
Ret_96,61.625,6,1.1096159011318794,1.342213342769469,17.0
Ret_96,67.875,6,1.1836135061025328,1.38134079939695,29.599999999999998
Ret_96,0.0,6,1.0798299785030094,1.4286155502720783,40.6
Ret_96,61.375,6,1.0993056523051945,1.2962069204682218,1.7999999999999998
Ret_96,28.749999999999996,6,1.095571414762837,1.3736391994194244,23.400000000000002
Ret_96,11.75,6,1.0537791101090668,1.451409367376922,68.89999999999999
Ret_96,40.625,6,1.116313885801701,1.3426019428072802,7.9
Ret_96,59.75,6,1.082994690226378,1.4513982752656904,90.7
Ret_96,0.0,6,1.0564065641591012,1.3997787170259413,50.6
Ret_96,28.749999999999996,6,1.0687711913160587,1.4097971361252393,42.6
Ret_96,25.624999999999996,6,1.0785754453768475,1.3944288206700177,31.1
Ret_72,0.0,6,1.1152136185528718,1.4249018657288774,63.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.8
Ret_96,55.125,6,1.2259334225322065,1.437121172274531,50.1
Ret_72,26.125,6,1.099496862188345,1.2520754630212254,2.5
Ret_48,83.875,6,1.3904575861965836,1.2876569029779266,51.0
Ret_72,80.5,5,1.0946961316282122,1.2163165782338579,25.7
Ret_96,75.625,6,1.1357580979929627,1.534738305745716,72.5
Ret_72,31.874999999999996,6,1.0734723499341465,1.261786846310575,16.2
Ret_72,6.375,6,1.0984611729759721,1.320224336382236,39.4
Ret_96,30.125,6,1.0884383758251148,1.3628735716164622,20.5
Ret_96,0.0,6,1.0445090056149624,1.4089957613810236,34.599999999999994
Ret_72,79.5,5,1.1252124448818999,1.6859187950573626,98.0
Ret_96,0.0,6,1.0618077333811917,1.3847730190092193,32.2
Ret_96,0.0,6,1.1257814925356366,1.3490953299994912,17.8
Ret_96,0.0,6,1.0438889499777664,1.3812871317320643,17.5
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,37.1
Ret_72,30.25,6,1.0581621206689347,1.3827793912765707,62.7
Ret_96,0.0,6,1.0857561938882805,1.360303348823644,19.400000000000002
SINTETICA_REVERSE,0.0,5,1.2405301830689912,1.5269174456706387,91.2
Ret_96,52.25,5,1.1131778675060509,1.4772282395609355,71.5
Ret_96,60.875,6,1.0424019783012997,1.5585040059054145,70.7
Ret_96,3.5000000000000004,6,1.0837166473090865,1.6334939579780086,83.6
Ret_96,0.0,6,1.0636966469713336,1.419561119301128,64.2
Ret_96,57.875,6,1.1477500625822141,1.3125281478954847,23.1
Ret_96,18.25,6,1.0384214466293396,1.4282356314204054,60.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.0
Ret_96,0.75,6,1.0799968798228983,1.3224937680225062,7.1
Ret_96,70.375,6,1.2137233677954236,1.3326790694687476,26.400000000000002
Ret_96,27.125,6,1.0812309198651557,1.3093406052785888,20.8
Ret_96,0.0,6,1.076666157019078,1.332189626659251,1.7000000000000002
Ret_96,29.25,6,1.0730751395272944,1.4756183191225212,82.69999999999999
Ret_96,32.25,6,1.07682092703118,1.434131807062169,62.5
Ret_96,0.0,6,1.1489637119764424,1.5551582147741607,81.0
Ret_72,20.25,6,1.0645898322274412,1.298630975829295,21.8
Ret_96,38.875,6,1.0819055340899444,1.3823709444876617,30.2
Ret_96,0.0,6,1.1131185668995596,1.1289299365422139,5.5
Ret_48,0.0,5,1.0554751657214758,1.0871579977339947,24.9
Ret_96,5.75,6,1.0721848607630007,1.383703909145631,23.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.3
Ret_96,53.0,6,1.1079632729188862,1.3768165579091216,37.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.1
Ret_96,50.375,6,1.106447294953321,1.3304250210103197,10.2
Ret_96,0.0,6,1.0573973894415285,1.3644738059092154,20.7
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.599999999999994
Ret_96,0.0,6,1.1533825952503014,1.4696332113518182,69.8
Ret_96,13.0,6,1.0509910039450205,1.380374112919847,23.799999999999997
Ret_96,33.75,6,1.1109824766425123,1.2185130524593715,6.0
Ret_96,69.25,6,1.1641482822749016,1.3713805417207745,33.6
Ret_96,23.5,6,1.046362874067284,1.3629181784354487,26.0
Ret_96,33.25,6,1.0953146792727655,1.2463169964975123,0.0
Ret_96,0.0,6,1.0839046180363272,1.3550060690178605,19.2
Ret_96,25.75,6,1.0816969998302846,1.3334932187848778,0.2
Ret_96,57.375,6,1.1124507690743723,1.393887574841934,34.8
Ret_72,61.625,6,1.1595515134636143,1.2309002048460187,14.499999999999998
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.6
Ret_96,44.0,6,1.115800298110026,1.4061575094568657,35.5
Ret_72,45.25,6,1.089314039808799,1.4844367151509006,74.3
Ret_96,47.125,6,1.1276833451630786,1.500014407315235,59.3
Ret_48,77.875,6,1.1995159678709828,1.1481733639826062,32.5
Ret_96,71.375,6,1.0722097450188075,1.2553149824318013,9.9
Ret_96,34.625,6,1.1378619440268258,1.2722384445258532,23.1
Ret_96,72.25,6,1.1896652832501788,1.175852263819618,28.4
Ret_96,29.25,6,1.0605522372872875,1.3132139160496379,28.499999999999996
Ret_72,43.25,6,1.0771942901830718,1.4230667154019419,72.0
Ret_96,0.0,6,1.0695370942971274,1.437179147755852,63.3
Ret_96,14.000000000000002,6,1.0709380639094939,1.3335809236800806,6.6000000000000005
Ret_72,0.0,6,1.0433104797186614,1.2347167367210414,5.1
Ret_96,0.0,6,1.0510083703505981,1.3937824135145371,3.9
Ret_96,0.0,6,1.0826660578537524,1.3297070690051758,0.0
Ret_72,30.875,6,1.046851793831382,1.3217248438135845,38.7
Ret_96,30.75,6,1.0701614781338329,1.364786370457277,11.3
Ret_96,0.0,6,1.0574583461122395,1.385295539516083,23.400000000000002
Ret_96,9.375,6,1.0537791101090668,1.451409367376922,70.1
Ret_72,63.0,6,1.1998572146269302,1.3697796765154917,49.2
Ret_48,72.375,6,1.1337552553006147,1.108038198836998,25.1
Ret_96,0.0,6,1.0596902418834364,1.4161580962722875,62.2
Ret_96,60.25,6,1.1506861319376496,1.5950267407262508,81.0
Ret_12,90.0,5,1.1528363880747698,1.0789376673090705,58.599999999999994
Ret_96,36.5,6,1.0596829469135902,1.4212286931461573,55.300000000000004
Ret_96,32.375,6,1.0973228205857857,1.4463808987831508,73.4
Ret_96,7.75,6,1.0922836402135603,1.373543912240862,23.7
Ret_96,57.75,6,1.1558887026646212,1.6960051437420576,94.1
Ret_96,18.5,6,1.061884077270485,1.4822160650825105,70.0
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.7
Ret_96,15.625,6,1.0715513451691303,1.336310521648468,34.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,34.5
Ret_96,29.25,6,1.109536424455853,1.5315890046506393,86.9
Ret_96,0.0,6,1.0798276400629376,1.4471309636560212,51.2
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,35.099999999999994
Ret_96,79.375,6,1.0677098368535536,1.5458255063953668,85.5
Ret_72,16.375,6,1.0444548887621954,1.3782393437103855,61.4
Ret_96,0.0,6,1.0701918691154495,1.353743354760358,5.2
Ret_96,57.0,6,1.1027718652985736,1.6176430179180683,83.89999999999999
Ret_96,29.875,6,1.089047505490801,1.3685506086587782,15.6
SINTETICA_REVERSE,43.625,6,1.151136095864085,1.4046849240555248,91.3
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,32.7
Ret_96,11.25,6,1.0708398253160962,1.309990987724342,0.0
Ret_96,34.75,6,1.061365105293129,1.19952241611965,8.9
Ret_96,0.0,6,1.0437552829551957,1.3082171413846464,0.4
Ret_96,25.0,6,1.0686490825765553,1.3855273146411096,13.8
Ret_96,0.0,6,1.0309206799440107,1.4544201207603937,82.8
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.800000000000004
Ret_96,74.5,6,1.1823570114147697,1.410197925720611,38.7
Ret_72,0.0,5,1.0984491966237204,1.413870233090693,70.7
Ret_96,5.0,6,1.0706492854835543,1.3795168737277652,32.7
Ret_96,30.875000000000004,6,1.0623210818731283,1.1347414580113093,5.1
Ret_72,0.0,6,1.054600054172232,1.274509449216722,21.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.1
Ret_96,74.375,6,1.142376029674146,1.467702158972623,52.800000000000004
Ret_96,0.0,6,1.0453575895921314,1.3999198207310501,14.899999999999999
Ret_96,32.5,6,1.0918025617149636,1.3083063945867017,5.800000000000001
Ret_96,0.0,6,1.0765003668508146,1.4831825003365793,77.3
Ret_96,0.0,6,1.029768724084444,1.310205255899056,4.3999999999999995
Ret_96,11.75,6,1.0695751365092507,1.2073987781768414,8.7
Ret_96,0.0,6,1.064772292547291,1.3624347989630872,40.8
Ret_96,45.0,5,1.066414394029589,1.5845293693764875,83.0
Ret_96,26.125,6,1.1472191051551448,1.5919213967568835,76.1
Ret_96,6.125,6,1.0740103445078735,1.7129006090208378,94.5
Ret_96,62.625,6,1.1181023237976284,1.3205566961721942,15.0
Ret_96,0.0,6,1.09298298574096,1.4700355635809097,75.1
Ret_96,28.125,6,1.054424104936063,1.3354848205684098,26.0
Ret_96,21.875,6,1.0966399193065868,1.4240292985023801,45.5
Ret_96,0.0,6,1.0626629212509968,1.3687902146419442,5.8999999999999995
Ret_72,44.12500000000001,6,1.173353991246236,1.3450732057591739,42.6
Ret_72,64.875,6,1.0980719783828679,1.1950229262271228,17.7
Ret_96,81.25,6,1.120364528082213,1.4548879401846297,60.5
Ret_96,19.875,6,1.0868672825639096,1.2708039897333978,14.899999999999999
Ret_96,25.25,6,1.0658474753806964,1.3604827015912713,23.7
Ret_96,39.125,6,1.074883519515842,1.4967163408024766,82.39999999999999
Ret_96,0.0,6,1.0543573753872786,1.3337248764918,38.7
Ret_96,0.0,6,1.0506012011574017,1.240255405220429,16.7
Ret_96,33.875,6,1.0961815227033713,1.351955709479675,23.7
Ret_72,43.75,6,1.1206776825505567,1.4721379533978167,83.8
Ret_96,0.0,6,1.060643853679764,1.332189626659251,1.4000000000000001
Ret_96,28.125,6,1.0721935755110414,1.421125230678591,31.1
Ret_96,42.5,6,1.0920307997677097,1.6819473915327583,90.9
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,36.4
Ret_72,15.625,6,1.0772234168784678,1.3377221617874002,40.9
Ret_96,13.750000000000002,6,1.209597087646425,1.4549711367334925,43.8
Ret_96,49.625,6,1.0357641289016004,1.193118465409715,10.4
Ret_96,0.0,6,1.0530895798291382,1.3991484443783957,33.300000000000004
Ret_72,33.5,6,1.0746170233009757,1.258133297518471,22.1
Ret_48,39.375,4,1.1019548821569254,1.2567778275804375,49.6
Ret_48,74.25,6,1.1355152033165892,1.0869791011816055,20.9
Ret_96,0.0,6,1.0393244031065716,1.3666239965651414,24.0
Ret_96,34.125,6,1.0527249364650713,1.2207257773238345,11.799999999999999
Ret_96,69.75,5,1.154555923094928,1.345895370976315,37.4
Ret_96,14.75,6,1.0341847902396073,1.5489509575762197,74.2
Ret_96,0.0,6,1.0453696016420893,1.4164166840096641,48.4
Ret_96,0.0,6,1.0530895798291382,1.3605550060272356,3.4000000000000004
Ret_72,30.125,6,1.1085100012157687,1.3278939770880467,56.2
